Series Name,Series Code,Country Name,Country Code,1990 [YR1990],2000 [YR2000],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018]
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Austria,AUT,..,9.22142994,10.14206027,10.11228382,9.90937053,10.13021724,10.18611195,10.28596661,10.31988167,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Azerbaijan,AZE,..,3.83660117,5.39187314,4.90651632,4.79071037,5.10251755,5.35835644,5.65431536,6.67801847,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,"Bahamas, The",BHS,..,5.10465948,7.46762962,7.44666594,7.64282772,7.63183368,7.36916217,7.25248151,7.36430256,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Bahrain,BHR,..,3.42253171,3.4509613,3.28622345,3.05625365,4.16341465,4.26015603,4.6204032,5.15597207,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Bangladesh,BGD,..,2.40333094,2.56097864,2.68101159,2.78282985,2.74823467,2.65446803,2.65588312,2.63947252,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Barbados,BRB,..,5.22861718,6.98373768,6.93276105,7.4027464,8.32163797,8.15293834,7.67989826,7.45704335,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Belarus,BLR,..,5.4694793,5.48694215,5.25358456,4.65970944,5.32071235,5.75987524,5.44691172,6.11132497,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Belgium,BEL,..,7.94200339,10.07083958,9.91800872,10.08100716,10.18429342,10.36682111,10.39503365,10.47712841,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Belize,BLZ,..,3.94179346,5.76753057,5.81318245,5.62318857,5.44295431,5.80400431,5.7877717,6.21022542,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Benin,BEN,..,4.27257948,3.86436185,4.11092841,4.24350868,4.66542805,3.90679093,3.64550634,3.99190103,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Bermuda,BMU,..,..,..,..,..,..,..,..,..,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Bhutan,BTN,..,4.18829875,3.45796152,3.18004807,3.01188169,3.18008052,3.34298809,3.16668863,3.48610414,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Bolivia,BOL,..,4.32344063,5.08072997,5.09674297,5.063233,5.12534189,5.52459615,5.77724915,6.41118015,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Bosnia and Herzegovina,BIH,..,7.12181597,9.04409906,9.04325212,9.185819,9.50130795,9.4868973,9.56130986,9.38256029,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Botswana,BWA,..,5.81746631,6.74577338,5.58384014,6.32418968,6.36700225,5.43635119,5.30536553,5.97091586,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Brazil,BRA,..,8.37241148,8.41739326,7.97347399,7.81721065,7.81654745,7.98836151,8.43189215,8.91148377,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,British Virgin Islands,VGB,..,..,..,..,..,..,..,..,..,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Brunei Darussalam,BRN,..,2.54324771,2.39306613,2.278261,1.86409724,1.8509721,2.12126808,2.16468925,2.62277523,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Bulgaria,BGR,..,5.8708527,6.61345274,7.10581466,7.14387251,7.59139434,7.84915068,8.51112283,8.20309288,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Burkina Faso,BFA,..,3.31816107,5.71526658,5.8929595,5.20144013,4.89312958,6.0598732,5.5543054,5.446772,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Burundi,BDI,..,6.75838705,10.54189932,11.27638905,10.42525276,8.63756421,8.22941463,6.81046604,8.24294928,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Cabo Verde,CPV,..,4.84605667,3.88152673,4.47557722,4.30527433,4.63269543,4.40474279,4.95553334,4.84722016,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Cambodia,KHM,..,6.40363453,7.5833059,6.93072062,7.50353116,7.26115581,6.9073057,6.17693328,5.98226009,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Cameroon,CMR,..,4.32391142,4.817957,4.98464054,3.75035478,4.99368022,4.92667693,4.9434768,5.11302542,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Canada,CAN,..,8.27570121,10.57411286,10.56224303,10.21966427,10.22293061,10.11527248,9.98701726,10.43562237,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Cayman Islands,CYM,..,..,..,..,..,..,..,..,..,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Central African Republic,CAF,..,3.50972319,4.37322902,3.79947257,3.81754788,3.64945224,4.39283339,4.70776949,4.77627738,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Chad,TCD,..,6.16996616,4.45812477,4.06953414,3.91470397,3.58766687,4.80958093,4.56972893,4.57628264,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Channel Islands,CHI,..,..,..,..,..,..,..,..,..,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Chile,CHL,..,7.03517653,7.20918359,6.77489386,6.77178821,7.02092017,7.35929944,7.612443,8.07108586,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,China,CHN,..,4.48986941,4.60359177,4.45772172,4.61926289,4.7930862,4.86611082,4.96416417,5.31586777,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Colombia,COL,..,5.47484898,6.39277105,6.14410853,5.94200143,6.102471,6.0140621,6.40277332,6.19132764,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Comoros,COM,..,12.11941289,8.74634779,8.7496296,9.47382276,8.29083315,8.28852611,8.04553398,8.04626019,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,"Congo, Dem. Rep.",COD,..,1.43925405,5.19987883,4.04224116,3.51891415,3.57940365,3.88066936,4.36001549,4.2713599,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,"Congo, Rep.",COG,..,1.69392456,2.16249503,2.02563055,1.89927356,2.00164388,2.40305665,2.43787304,3.43391175,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Costa Rica,CRI,..,6.54154901,7.88572782,8.0964391,8.44238455,8.13319256,8.29400371,8.15511808,8.14558457,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Cote d'Ivoire,CIV,..,5.67228313,6.22353974,6.1470739,5.94043319,5.95367665,5.0650288,5.19989773,5.43583318,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Croatia,HRV,..,7.66469802,8.17113139,8.12300034,7.80604748,7.79695502,7.29948269,7.49048945,7.40361536,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Cuba,CUB,..,..,..,..,..,..,..,..,..,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Curacao,CUW,..,..,..,..,..,..,..,..,..,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Cyprus,CYP,..,5.312016,6.46461028,6.27779476,6.59134564,6.69358401,6.91217119,6.80104056,6.76967432,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Czech Republic,CZE,..,5.73385062,7.30886385,6.94350531,6.97689183,7.02843525,7.8066952,7.65308523,7.30822225,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Denmark,DNK,..,8.1043807,10.67431683,10.37557581,10.19668712,10.26924257,10.21234699,10.26173761,10.32620701,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Djibouti,DJI,..,4.1253036,4.51186996,4.29711004,4.73829396,4.63176867,4.09869831,4.13814365,4.38930145,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Dominica,DMA,..,4.67682543,4.95665788,5.06136278,4.64158975,5.38371509,5.04763882,5.16360929,5.42679909,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Dominican Republic,DOM,..,4.17716215,5.1063667,5.59167671,5.64417477,5.90632106,5.99589083,6.12684589,6.22404145,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Ecuador,ECU,..,3.31536168,6.64913779,7.51893051,7.765416,8.38016013,8.53442772,8.64191941,8.5431596,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,"Egypt, Arab Rep.",EGY,..,5.17583064,4.6041067,4.36683865,4.58135803,4.94391493,4.58831011,4.08911985,4.17154673,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,El Salvador,SLV,..,7.98760478,6.83074391,6.91464775,6.80694931,6.70373232,6.91896398,6.79654509,6.91453064,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Equatorial Guinea,GNQ,..,2.5080417,1.68699149,1.53191787,1.34881389,1.44458264,1.72544761,1.77478374,2.6970827,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Eritrea,ERI,..,5.64497859,4.00004626,3.67293802,3.39088082,3.18760004,3.18699399,3.3678635,3.31743337,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Estonia,EST,..,5.16448435,6.54284987,6.33367988,5.82261993,5.82746489,6.02309675,6.21052418,6.51253969,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Eswatini,SWZ,..,4.60745936,7.07384007,8.20718748,8.45925665,7.42339839,7.27387856,7.22949034,7.04291105,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Ethiopia,ETH,..,4.39670675,4.44146016,5.5414362,4.50995277,4.57238968,4.07506484,4.03369147,4.04684368,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Faroe Islands,FRO,..,..,..,..,..,..,..,..,..,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Fiji,FJI,..,3.7090631,3.70077439,3.57552919,3.40455083,3.53699015,3.46669259,3.66050261,3.55412007,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Finland,FIN,..,6.83650274,8.8716979,8.86869375,8.94886955,9.29113583,9.49202117,9.48001158,9.44569068,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,France,FRA,..,9.5411273,10.80662093,10.71304671,10.72586389,10.8276972,10.92933097,11.10007654,11.0664428,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,French Polynesia,PYF,..,..,..,..,..,..,..,..,..,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Gabon,GAB,..,2.89983318,3.46409337,2.47556916,2.55771579,2.42097551,2.84087184,2.53282247,2.67891653,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,"Gambia, The",GMB,..,3.6199563,5.78185463,5.73596691,6.20478405,6.11916963,6.14811505,7.00506273,6.74591261,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Georgia,GEO,..,7.39698825,9.83542755,9.54538881,8.39221163,8.37314174,8.39572392,8.43567753,7.93235924,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Germany,DEU,..,9.83968665,11.16714358,11.03489841,10.74721063,10.80503651,10.96799989,11.05036714,11.15156851,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Ghana,GHA,..,5.10171225,6.50636994,6.51719422,6.09082792,5.460606,5.76604281,5.53055582,5.90823662,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Gibraltar,GIB,..,..,..,..,..,..,..,..,..,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Greece,GRC,..,7.2433243,9.46849801,9.560039,9.09809742,8.77645644,8.33554363,7.94134054,8.38483836,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Greenland,GRL,..,..,..,..,..,..,..,..,..,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Grenada,GRD,..,5.10058257,6.02917167,6.13029735,6.10144597,5.79295272,5.61768869,5.26602641,4.99637414,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Guam,GUM,..,..,..,..,..,..,..,..,..,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Guatemala,GTM,..,5.18287921,6.61727539,6.41021396,6.17231451,6.26312554,6.21958841,6.20482205,5.71638638,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Guinea,GIN,..,4.98586671,4.27911819,4.44460426,5.07420246,4.56736105,4.65245021,4.31473909,4.53653174,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Guinea-Bissau,GNB,..,6.29487468,6.58135048,6.15926581,5.40450574,4.76320364,4.67240271,6.2887225,6.87939957,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Guyana,GUY,..,4.38132344,4.59965726,4.64513283,4.91412351,4.83490078,4.98030173,5.14073899,4.47959547,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Haiti,HTI,..,6.90834262,8.68541997,10.21646382,10.63938909,10.08947788,7.23788227,7.18399262,6.86828112,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Honduras,HND,..,6.25948158,8.49036231,8.22617319,7.64115993,8.43328749,8.23170317,7.69356193,7.59248549,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,"Hong Kong SAR, China",HKG,..,..,..,..,..,..,..,..,..,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Hungary,HUN,..,6.77932589,7.28355933,7.55835933,7.58013875,7.49754119,7.28833308,7.14081101,7.23613379,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Iceland,ISL,..,9.00871741,9.05863512,8.8083617,8.64166298,8.69072538,8.69644398,8.78433245,8.6091496,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,India,IND,..,4.1790685,3.48538026,3.27212144,3.24645022,3.32847398,3.74842646,3.62952477,3.88825688,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Indonesia,IDN,..,2.00539907,2.8345809,3.45246938,3.34239123,3.37513792,3.37069441,3.44035739,3.34743137,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,"Iran, Islamic Rep.",IRN,..,5.23884734,7.4686157,7.77940426,6.69041753,6.76123659,6.26189746,7.05538394,7.59492036,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Iraq,IRQ,..,..,3.76825902,3.30276123,2.87080235,3.18465021,3.18639194,3.39352241,3.39701631,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Ireland,IRL,..,5.90515553,10.51131173,10.5408639,9.93500499,10.06057951,10.41887461,9.91316921,7.76144215,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Isle of Man,IMN,..,..,..,..,..,..,..,..,..,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Israel,ISR,..,6.80213165,7.08821966,7.05179319,6.99899575,7.13197051,7.10052786,7.43915845,7.4313808,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Italy,ITA,..,7.58037235,8.97653684,8.95361182,8.83464291,8.95606116,8.95226727,9.01144092,8.99632037,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Jamaica,JAM,..,5.79903818,5.24604853,5.37769668,5.48140454,5.26143429,5.82503893,5.53112579,5.92552565,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Japan,JPN,..,7.15091301,9.05829702,9.15677291,10.61671765,10.79065328,10.79159414,10.83580344,10.89815618,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Jordan,JOR,..,9.63542101,9.5020163,8.06029139,8.34126926,7.99435478,7.34961177,7.4143672,6.28439713,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Kazakhstan,KAZ,..,4.17695259,4.29794485,4.20254275,3.62114297,3.98420007,3.76616703,3.64226279,3.88047502,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Kenya,KEN,..,5.24873192,5.32360521,6.40026309,5.54717065,5.65767376,5.68277723,5.47130015,5.22017671,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Kiribati,KIR,..,8.645,13.68005988,9.3739521,8.78063953,8.69406593,9.36154639,9.60014563,7.61327578,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,"Korea, Dem. People’s Rep.",PRK,..,..,..,..,..,..,..,..,..,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,"Korea, Rep.",KOR,..,3.99853252,6.36247051,6.50482489,6.55843919,6.72750746,6.90492637,7.12494908,7.39052728,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Kosovo,XKX,..,..,..,..,..,..,..,..,..,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Kuwait,KWT,..,2.51506011,3.86933454,2.75702785,2.61810894,2.5737754,2.5854337,3.19758021,4.03326864,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Kyrgyz Republic,KGZ,..,4.41415651,6.98004967,7.0793229,7.1606608,8.53521585,8.18745588,8.31271203,8.21788363,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Lao PDR,LAO,..,4.70264686,4.04189518,3.19253201,2.16192489,2.25182817,2.66362486,2.57288668,2.80561369,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Latvia,LVA,..,7.9132163,8.86383542,8.6271369,7.92479645,7.64328038,7.51361289,7.82503769,5.76059881,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Lebanon,LBN,..,10.67522173,7.05907889,7.52354651,8.14712434,7.95491552,7.49824263,7.35766012,7.43147196,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Lesotho,LSO,..,5.78127997,8.32828548,6.24850681,7.21232947,7.68609953,7.91520562,8.61609506,8.36260694,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Liberia,LBR,..,3.8205154,10.58634239,9.97967465,10.52849576,9.28331708,9.16600505,14.09800197,15.18650331,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Libya,LBY,..,3.42542057,3.87124747,3.36638775,4.98422713,..,..,..,..,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Liechtenstein,LIE,..,..,..,..,..,..,..,..,..,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Lithuania,LTU,..,5.82726171,7.35535441,6.8146869,6.4939425,6.28819546,6.13391768,6.17791746,6.51478014,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Luxembourg,LUX,..,5.90140125,7.33959136,7.03065126,6.1120571,6.57173882,6.54780307,6.26572665,6.04774196,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,"Macao SAR, China",MAC,..,..,..,..,..,..,..,..,..,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Madagascar,MDG,..,5.34605251,5.08208917,5.36737154,5.00145865,3.80134218,4.03600814,4.87813521,5.23778965,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Malawi,MWI,..,4.35275504,8.26965939,7.24141347,7.49375034,8.47897135,11.57910481,9.71204801,9.33097184,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Malaysia,MYS,..,2.43474999,3.42375414,3.32926452,3.47462569,3.62978231,3.67336724,3.88997781,3.99868581,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Maldives,MDV,..,7.3535058,10.64173956,9.31557715,10.16275787,8.44382385,10.98431332,13.04289847,11.49687913,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Mali,MLI,..,5.10262867,4.6960075,4.42826054,4.10032662,4.40235004,5.42638571,5.79608207,5.79663385,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Malta,MLT,..,6.53913569,8.08034405,8.2099066,8.56188329,8.62151508,8.85264377,9.45605812,9.61684153,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Marshall Islands,MHL,..,25.15146486,20.89985686,19.30102848,19.06229249,18.70850108,19.45022618,18.79151803,22.11608212,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Mauritania,MRT,..,4.46275632,3.90701488,3.33470142,3.16638586,3.34404904,3.62819069,4.20351497,4.63981866,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Mauritius,MUS,..,3.02370774,4.36723945,4.71432066,4.40558808,4.3600865,4.66836846,5.36825937,5.53717104,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Mexico,MEX,..,4.85635046,6.17559343,6.01995175,5.75539233,5.92407184,6.01401745,5.69102741,5.86449037,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,"Micronesia, Fed. Sts.",FSM,..,7.73192735,12.55259286,12.94466667,12.89123794,11.97959509,11.92774367,12.40041824,13.09149841,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Moldova,MDA,..,5.81154132,13.67702622,12.15822824,10.912133,10.92740064,10.32628733,10.28384064,10.17682846,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Monaco,MCO,..,1.7343144,2.27668525,2.33102321,2.17897712,2.23542721,2.14871755,2.0883706,2.03063504,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Mongolia,MNG,..,5.48775821,4.1652237,4.17872934,4.05163322,3.68419125,4.00060481,3.82708813,3.86991881,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Montenegro,MNE,..,6.7433223,5.52882316,5.85572344,5.831664,6.14216545,6.04690782,5.88303142,5.97029617,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Morocco,MAR,..,3.97807296,5.84124489,5.86408866,5.73299337,5.74942274,5.64798429,5.66501093,5.52786362,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Mozambique,MOZ,..,3.71452574,4.96171316,5.11829814,4.43564825,5.14836046,4.69812592,5.52596151,5.35312059,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Myanmar,MMR,..,1.83716663,2.00477134,1.85601806,1.68695679,1.94540962,1.97497865,4.88644105,4.94925346,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Namibia,NAM,..,11.54233402,8.20917622,9.4673763,9.71533546,9.18928519,8.63743153,8.1610811,8.92994795,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Nauru,NRU,..,13.49695302,10.31331704,10.66173733,8.24776202,7.45254596,4.8610674,5.52748897,4.84315363,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Nepal,NPL,..,3.57357397,4.4505966,4.97475029,5.07842356,5.16786408,5.68052349,5.82126186,6.14698721,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Netherlands,NLD,..,7.05640527,10.23626324,10.40288039,10.52050133,10.9036803,10.89740267,10.8585376,10.6902779,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,New Caledonia,NCL,..,..,..,..,..,..,..,..,..,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,New Zealand,NZL,..,7.47008461,9.67047825,9.65892554,9.56422827,9.69944912,9.40671476,9.40288144,9.34035114,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Nicaragua,NIC,..,5.21518932,7.11736582,6.50757169,7.09159255,7.49873888,7.36090645,7.61454026,7.80707539,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Niger,NER,..,5.65139702,6.81537987,6.24818284,6.45208871,6.00368111,6.08937704,5.85464782,7.1651979,..,..,..
Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,Nigeria,NGA,..,2.6376687,3.52578861,3.26890232,3.30148448,3.32562252,3.39572648,3.33091415,3.56466763,..,..,..
